checkin,checkout,fuzzy_score,latitude,longitude,scraped_date,Competitive Status,destination,tbo_hotelcode,tbo_hotelname,tbo_chainname,thirdparty,thirdparty_price,tbo_price,price_diff_perc,suppliername,tbo_latitude,tbo_longitude,apw_bucket_new,checkin_day,checkout_day
2026-07-03,2026-07-05,100,12.8870163,100.880974,6/15/2026,Losing,Pattaya,6511928,ASSA Pool Villa Jomtien Beach Pattaya,,Otilla,110009,133569.07,-21.4164932,,12.887076,100.881162,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.88706,100.882614,6/15/2026,Winning,Pattaya,1944702,Atlantis Condo Resort by EVT,Independent,Otilla,5549,5464.55,1.521895837,,12.88740805,100.8828921,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8870687,100.882965,6/15/2026,Losing,Pattaya,6493819,"403c - 1 Bedroom Condo With Pool, Jomtien Beach",,Otilla,9288,9362.16,-0.798449612,,12.887069,100.882965,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.887517,100.878944,6/15/2026,Losing,Pattaya,1846522,Tribe Pattaya,Independent,Otilla,5635,5939.86,-5.41011535,,12.887632,100.878993,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8875456,100.888466,6/15/2026,Losing,Pattaya,5157871,Amazon Residence Condo by MaiNot,Independent,Otilla,5771,5796.39,-0.439958413,,12.887546,100.888464,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8876324,100.87899,6/15/2026,Losing,Pattaya,1485043,Tribe Hotel Pattaya,,Otilla,5371,6250.77,-16.38000372,,12.887632,100.878993,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.88884,100.876678,6/15/2026,Winning,Pattaya,1023565,Villa Navin Resort,Independent,Otilla,5253,5001.09,4.795545403,,12.888536,100.876285,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.88972,100.886765,6/15/2026,Losing,Pattaya,1652990,Concordia Guesthouse,Independent,Otilla,3475,3488.58,-0.390791367,,12.889826,100.886885,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.88985,100.876518,6/15/2026,Losing,Pattaya,1173988,Sea Breeze Jomtien Resort,Independent,Otilla,6721,6848.76,-1.900907603,,12.889314,100.875826,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.89025,100.874741,6/15/2026,Losing,Pattaya,1451904,Wilai Guesthouse,Independent,Otilla,4125,4177.03,-1.261333333,,12.89025,100.87474,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8902874,100.87487,6/15/2026,Winning,Pattaya,1491872,Jomtien Beach Penthouses,Independent,Otilla,8601,8566.94,0.396000465,,12.890903,100.8757,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8903685,100.883522,6/15/2026,Losing,Pattaya,6485338,Elegant 2 Bed Room Near To Beach - Luxury Stay,,Otilla,17839,17974.14,-0.757553675,,12.890368,100.883525,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8903685,100.883522,6/15/2026,Losing,Pattaya,6485339,Sea View 2 Bed Room Luxury Stay Near The Beach,,Otilla,12635,12744.01,-0.862762169,,12.890368,100.883525,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8926373,100.877396,6/15/2026,Losing,Pattaya,1445456,Costa Village Pool Villa Hotel,Independent,Otilla,15640,18381.5,-17.52877238,,12.891996,100.876954,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8927336,100.878517,6/15/2026,Losing,Pattaya,1602278,VIP Villas Pattaya Hollywood Jomtien Beach,Independent,Otilla,7637,34892.32,-356.8851643,,12.895449,100.882319,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8934574,100.873039,6/15/2026,Winning,Pattaya,6202158,Coco Beach Hotel Jomtien Pattaya,,Otilla,9347,9204.08,1.529046753,,12.893437,100.873008,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8938112,100.876236,6/15/2026,Losing,Pattaya,6489187,Jomtien Beach SLEEP INN,,Otilla,2303,3236.83,-40.54841511,,12.893916,100.876328,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.893815,100.887131,6/15/2026,Losing,Pattaya,6487848,Sky hip resort jomtean pattaya,,Otilla,3628,3636.01,-0.2207828,,12.893815,100.887129,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8939667,100.876434,6/15/2026,Losing,Pattaya,1847371,T2 Jomtien Pattaya,Independent,Otilla,2815,3054.83,-8.519715808,,12.893917,100.876453,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8942261,100.871323,6/15/2026,Losing,Pattaya,1255546,Jomtien Boathouse,Independent,Otilla,6142,6168.82,-0.436665581,,12.894226,100.871323,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.89538,100.879539,6/15/2026,Winning,Pattaya,1606756,Tropicana Pool Villa,Independent,Otilla,36154,26510.81,26.67253969,,12.89607,100.880047,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8954487,100.882317,6/15/2026,Losing,Pattaya,5008918,Hollywood Pool Villa Jomtien Pattaya,Independent,Otilla,32163,32272.24,-0.339644934,,12.895449,100.882319,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.89545,100.882271,6/15/2026,Losing,Pattaya,1466593,Villas In Pattaya,Independent,Otilla,32171,32329.51,-0.492710827,,12.89545,100.882269,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8954592,100.88221,6/15/2026,Losing,Pattaya,6640908,Premium Pool Villa Pattaya,,Otilla,31685,33568.32,-5.943885119,,12.895459,100.882206,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.89546,100.8816,6/15/2026,Losing,Pattaya,1613612,Colibri pool villa pattaya,Independent,Otilla,32163,32290.44,-0.396231695,,12.89546,100.8816,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.895545,100.870064,6/15/2026,Losing,Pattaya,1023483,Opal House Hotel Restaurant,Independent,Otilla,5038,5169.23,-2.604803493,,12.895545,100.870067,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8957062,100.88047,6/15/2026,Losing,Pattaya,5013111,Premium Pool Villas Pattaya,Independent,Otilla,32184,32329.51,-0.452119065,,12.895706,100.880474,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.89607,100.880051,6/15/2026,Losing,Pattaya,1442298,PARADISE Pool Villa Pattaya in Tropicana Village,Independent,Otilla,26417,51405.18,-94.59128591,,12.89537,100.879542,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8963966,100.869171,6/15/2026,Losing,Pattaya,5014583,G.I Lodge,ZUZU HS,Otilla,3761,4168.72,-10.84073385,,12.897392,100.870637,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8964357,100.871071,6/15/2026,Winning,Pattaya,1345836,Mermaid's Beach Resort Jomtien,Independent,Otilla,6545,4895.11,25.20840336,,12.896255,100.870714,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8968077,100.870506,6/15/2026,Losing,Pattaya,1199200,Jomtien Thani Hotel,Independent,Otilla,9642,10075.81,-4.499170297,,12.896808,100.870506,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8971,100.868446,6/15/2026,Losing,Pattaya,1923386,Vickans Guesthouse,Independent,Otilla,3097,3135.91,-1.256377139,,12.8971,100.86845,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8971,100.869591,6/15/2026,Losing,Pattaya,1650742,Stefans Guesthouse,Independent,Otilla,3064,3379.42,-10.29438642,,12.8971,100.86959,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.89742,100.870041,6/15/2026,Losing,Pattaya,1688527,Baanmae Residence,Independent,Otilla,4149,4180.68,-0.763557484,,12.89742,100.87004,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8975468,100.873314,6/15/2026,Losing,Pattaya,1403091,Grand Residence Jomtien,Independent,Otilla,3745,3904.31,-4.253938585,,12.897547,100.873317,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8977156,100.869087,6/15/2026,Losing,Pattaya,1692439,Jellyfish Hostel,Independent,Otilla,3592,3609.72,-0.493318486,,12.897716,100.869089,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8978777,100.868279,6/15/2026,Losing,Pattaya,1428857,By Dee @ Jomtien,OYO Rooms,Otilla,3873,4225.45,-9.100180738,,12.897847,100.868266,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8979626,100.867874,6/15/2026,Losing,Pattaya,1150460,Jomtien Palm Beach Hotel And Resort,Independent,Otilla,8501,8616.42,-1.357722621,,12.897963,100.867871,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.89802,100.874687,6/15/2026,Winning,Pattaya,1651161,Lawinta Hotel Pattaya,Independent,Otilla,5594,5336.97,4.594744369,,12.89802,100.87469,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8982086,100.90728,6/15/2026,Losing,Pattaya,6125365,EEC Home Pattaya,ZUZU HS,Otilla,3750,3912.4,-4.330666667,,12.898209,100.907283,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8996906,100.869553,6/15/2026,Losing,Pattaya,1015341,Jomtien Plaza Residence,Independent,Otilla,4482,4525.47,-0.969879518,,12.899518,100.869623,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.8998175,100.866081,6/15/2026,Losing,Pattaya,6083594,Bbhouse Pattaya,,Otilla,5410,5574.72,-3.044731978,,12.8998171,100.8660792,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9004908,100.896576,6/15/2026,Losing,Pattaya,1639321,The Train Resort,Independent,Otilla,2627,2676.16,-1.871336125,,12.900279,100.896293,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9009485,100.868767,6/15/2026,Losing,Pattaya,1451902,The AGATE Pattaya Boutique Resort,Independent,Otilla,7455,7535.67,-1.082092555,,12.900968,100.868793,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9010658,100.865715,6/15/2026,Losing,Pattaya,1272157,Avalon Beach Resort,Independent,Otilla,14449,14497.65,-0.336701502,,12.900763,100.865379,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.90134,100.869278,6/15/2026,Winning,Pattaya,1418078,Zing Resort & Spa,Independent,Otilla,4718,4709.32,0.183976261,,12.90134,100.869279,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9014206,100.868462,6/15/2026,Losing,Pattaya,1355636,The Venue,Independent,Otilla,5518,5539.85,-0.395976803,,12.9015,100.86844,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9016676,100.865875,6/15/2026,Losing,Pattaya,6499059,View Talay 5 - Beachfront Ocean View - High Floor & Huge Pool,,Otilla,6488,6513,-0.385326757,,12.901668,100.865877,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9018965,100.869667,6/15/2026,Losing,Pattaya,1155303,Cosy Beach Hotel,Independent,Otilla,9998,10042.01,-0.440188038,,12.901896,100.86967,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9019833,100.892334,6/15/2026,Losing,Pattaya,6446405,Art Pool Villa,,Otilla,115770,118008.44,-1.933523365,,12.902199,100.893077,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9020729,100.869324,6/15/2026,Losing,Pattaya,1421912,Poseidon Boutique Hotel,,Otilla,10311,10442.54,-1.275724954,,12.90214,100.86936,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.90211,100.898964,6/15/2026,Winning,Pattaya,1471553,Blue Garden Resort Pattaya,Independent,Otilla,4107,4094.78,0.297540784,,12.90211,100.898961,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.90239,100.8924,6/15/2026,Losing,Pattaya,1844042,Punnapha Pool Villa  Pattaya,Independent,Otilla,56993,57307.1,-0.551120313,,12.90239,100.8924,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9024363,100.892418,6/15/2026,Winning,Pattaya,1648771,Ramida Pool Villa,Independent,Otilla,73471,68257.35,7.096201222,,12.902436,100.892418,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.90254,100.874954,6/15/2026,Losing,Pattaya,1023568,Villa Thongbura Serviced Apartment,Independent,Otilla,8013,8070.29,-0.714963185,,12.90254,100.874957,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9026413,100.863937,6/15/2026,Losing,Pattaya,1199917,Rabbit Resort Pattaya,Independent,Otilla,20623,21220.58,-2.897638559,,12.902641,100.863935,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.90431,100.878922,6/15/2026,Losing,Pattaya,5508101,Thepprasit Cosy,Independent,Otilla,42693,42846.5,-0.359543719,,12.90431,100.878924,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9044142,100.915321,6/15/2026,Losing,Pattaya,6483667,Tropical Luxury 4BR Pool Villa w Game Area,,Otilla,103170,104593.64,-1.379897257,,12.904414,100.915324,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.90582,100.890068,6/15/2026,Losing,Pattaya,1922756,Innara Hotel,Independent,Otilla,5521,5898.18,-6.831733382,,12.905815,100.890115,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.906271,100.888451,6/15/2026,Losing,Pattaya,6528718,IP Plus Pool Villa Pattaya,,Otilla,15542,15609.77,-0.436044267,,12.906271,100.88845,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9064064,100.906319,6/15/2026,Losing,Pattaya,1611670,B Space Residence,Independent,Otilla,4716,4747.03,-0.657972858,,12.906406,100.906319,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9064264,100.862778,6/15/2026,Losing,Pattaya,1148845,Pattaya Park Beach Resort,Independent,Otilla,7951,8064.93,-1.432901522,,12.906426,100.862775,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9067707,100.888306,6/15/2026,Losing,Pattaya,1918529,The Cinnamon Resort Pattaya,,Otilla,15934,17173.02,-7.775950797,,12.90644,100.88848,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9070339,100.871666,6/15/2026,Losing,Pattaya,6241928,Thabali Oasis private pool 3bhk,,Otilla,29939,30317.86,-1.265439727,,12.907034,100.871665,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9074879,100.883453,6/15/2026,Losing,Pattaya,1944312,Paragon Grand Resort,,Otilla,7420,7575.26,-2.09245283,,12.90748,100.88395,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9074945,100.871414,6/15/2026,Losing,Pattaya,6498466,Bali Haven 3BDR Private Pool Villa,,Otilla,34386,39207.44,-14.02152039,,12.90733,100.87191,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.90768,100.9265,6/15/2026,Losing,Pattaya,1246516,Villa Villa Pattaya,Independent,Otilla,12017,12063.08,-0.38345677,,12.90768,100.926501,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9081554,100.8727,6/15/2026,Losing,Pattaya,6450516,Pattaya Inara Exclusive Pool Villa PI5,,Otilla,67785,68002.08,-0.320247842,,12.908155,100.872702,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9084845,100.859016,6/15/2026,Losing,Pattaya,1287255,Adriatic Palace Pattaya,,Otilla,7930,8447.76,-6.529129887,,12.90788,100.85899,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9087172,100.8815,6/15/2026,Losing,Pattaya,1426081,Momento Resort,Independent,Otilla,2876,2893.03,-0.592141864,,12.908469,100.881491,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9092588,100.859161,6/15/2026,Losing,Pattaya,6541766,K2 Seaside Suites,,Otilla,3057,3090.73,-1.103369316,,12.909259,100.859158,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.90933,100.859192,6/15/2026,Losing,Pattaya,1427832,Jardin Hotel,Independent,Otilla,2560,2844.51,-11.11367188,,12.90933,100.85919,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.90952,100.858482,6/15/2026,Losing,Pattaya,1417683,Baan Talay,Independent,Otilla,3275,3419.61,-4.415572519,,12.90952,100.85848,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9095993,100.864525,6/15/2026,Losing,Pattaya,1697111,The Forest Hotel Pattaya,Independent,Otilla,5656,18338.62,-224.2330269,,12.909576,100.864486,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9096527,100.90062,6/15/2026,Losing,Pattaya,1129706,Eastern Grand Palace,Independent,Otilla,5528,6687.67,-20.97811143,,12.909653,100.900618,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9098339,100.894821,6/15/2026,Winning,Pattaya,6458640,6BR Pool Villa with Karaoke Billiards and Slide Near Thepprasit Market,,Otilla,60924,60507.41,0.683786357,,12.909834,100.894823,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9100342,100.8744,6/15/2026,Losing,Pattaya,6546480,Wave point resort,,Otilla,3559,3603.71,-1.256251756,,12.910034,100.8744,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9102373,100.881134,6/15/2026,Losing,Pattaya,6521433,Valhalla Pattaya Hotel,,Otilla,3593,4848.09,-34.93153354,,12.91019,100.881136,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9103661,100.868912,6/15/2026,Losing,Pattaya,6476432,GSR - Grande Caribbean,,Otilla,10051,10072.65,-0.215401453,,12.907719,100.869212,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.91048,100.856689,6/15/2026,Losing,Pattaya,1170061,Royal Beach View Suites,Independent,Otilla,12922,13378.66,-3.533973069,,12.91048,100.856686,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9105768,100.875648,6/15/2026,Winning,Pattaya,6200716,Akira Pattaya,,Otilla,6171,4023.14,34.8057041,,12.905835,100.878461,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9106159,100.87542,6/15/2026,Winning,Pattaya,1403442,Cocco Resort,Independent,Otilla,5197,4935.39,5.033865692,,12.910616,100.875421,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9106483,100.880592,6/15/2026,Losing,Pattaya,6273576,Kastel Pattaya Hotel,,Otilla,6101,6119.77,-0.307654483,,12.91063,100.88061,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9106684,100.85923,6/15/2026,Losing,Pattaya,6478947,Charm Hostel at Pratumnak,,Otilla,2889,3011.51,-4.24056767,,12.910174,100.858826,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9107323,100.86496,6/15/2026,Losing,Pattaya,1500972,Avoca Pool Villas,Independent,Otilla,26274,26610.05,-1.279021085,,12.910732,100.864956,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9108648,100.865479,6/15/2026,Losing,Pattaya,1461279,Tortuga Villas Pattaya,Independent,Otilla,29732,30111.35,-1.275898022,,12.911884,100.864896,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9109755,100.858734,6/15/2026,Losing,Pattaya,6684236,The Rizin Hotel Phratamnak,,Otilla,5074,7358.37,-45.0210879,,12.911047,100.85875,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.911375,100.867111,6/15/2026,Losing,Pattaya,1649148,Pratamnak Villa,Independent,Otilla,117727,118194.62,-0.397207098,,12.911375,100.867111,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9114323,100.770844,6/15/2026,Winning,Pattaya,1485032,Xanadu Beach Resort,Independent,Otilla,11571,10728.31,7.282775905,,12.911432,100.770842,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9115047,100.873085,6/15/2026,Winning,Pattaya,6561292,Villa De Time - The Luxury Private Pool Villa,,Otilla,29901,29851.61,0.165178422,,12.911451,100.873303,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9115314,100.870522,6/15/2026,Losing,Pattaya,1830689,SAB Residence,Independent,Otilla,4460,4675.15,-4.823991031,,12.911531,100.870525,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9115419,100.873268,6/15/2026,Losing,Pattaya,1824277,The Rizin Hotel & Residences,Independent,Otilla,5973,6476.84,-8.435292148,,12.911457,100.873367,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9115877,100.867447,6/15/2026,Losing,Pattaya,1621232,Sweet Villa Pattaya,Independent,Otilla,40573,40743.76,-0.420871023,,12.911575,100.867341,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9116507,100.865852,6/15/2026,Losing,Pattaya,1615537,Abacus Villa,Independent,Otilla,41481,42011.43,-1.278730021,,12.911651,100.865854,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.911684,100.871033,6/15/2026,Losing,Pattaya,1386718,Baan Souy Resort,Independent,Otilla,12103,12292.24,-1.563579278,,12.911684,100.871033,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9117069,100.860863,6/15/2026,Losing,Pattaya,1266780,Hill Fresco,Independent,Otilla,6828,6853.43,-0.372437024,,12.911707,100.86086,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9117718,100.86834,6/15/2026,Winning,Pattaya,1366278,Aiyara Grand Hotel,Independent,Otilla,7049,6907.06,2.013618953,,12.911903,100.868382,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.91187,100.870552,6/15/2026,Losing,Pattaya,1495638,Pattaya Garden Apartments,Independent,Otilla,3685,3709.25,-0.65807327,,12.911871,100.870462,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9119406,100.868217,6/15/2026,Losing,Pattaya,6478552,Royal Prince Resort Pattaya,,Otilla,10530,14846.4,-40.99145299,,12.909583,100.864722,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9120836,100.875191,6/15/2026,Losing,Pattaya,6488286,Ishara Villa 5 Bedrooms,,Otilla,47406,57411.16,-21.10526094,,12.909533,100.875236,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9123077,100.872284,6/15/2026,Winning,Pattaya,1612251,G Residence,Independent,Otilla,7005,6777.63,3.245824411,,12.913609,100.870722,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9124737,100.861542,6/15/2026,Winning,Pattaya,5020234,"Lewit Hotel Pattaya, a member of Radisson Individuals",,Otilla,9642,9348.38,3.045218834,,12.912474,100.861538,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9126444,100.875687,6/15/2026,Losing,Pattaya,6130049,TUCHELAND Luxury Pool Villa Pattaya Walking Street,Independent,Otilla,72804,73212.08,-0.560518653,,12.912637,100.875682,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.91266,100.873306,6/15/2026,Winning,Pattaya,5162198,ROMANTIC Pool Villa - 6 Bedroom - Private Pool & Absolute Privacy - Perfect for Groups,Independent,Otilla,31011,24134.54,22.17426075,,12.912675,100.873359,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9126616,100.878563,6/15/2026,Winning,Pattaya,6129869,Iris palace,Independent,Otilla,4341,4338.75,0.051831375,,12.912662,100.87856,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9127026,100.885513,6/15/2026,Losing,Pattaya,1449396,Deeden Pattaya Resort,Independent,Otilla,2983,3131.49,-4.977874623,,12.91269,100.885477,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9127407,100.864243,6/15/2026,Losing,Pattaya,1560638,Magic Villa Pattaya,Independent,Otilla,27391,27499.46,-0.395969479,,12.912741,100.864246,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9127474,100.865417,6/15/2026,Losing,Pattaya,6547725,Monalisa paradise,,Otilla,12004,12040.78,-0.306397867,,12.912747,100.865417,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9127531,100.865417,6/15/2026,Losing,Pattaya,6452671,Mona Lisa pool villa,,Otilla,5284,8772.05,-66.01154428,,12.912613,100.865507,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9129124,100.8735,6/15/2026,Winning,Pattaya,1828736,Sansuk Gay Sauna And Guesthouse,,Otilla,8983,8960.88,0.246242903,,12.91291237,100.873497,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9129534,100.867538,6/15/2026,Losing,Pattaya,1510781,Westbury Residence,Independent,Otilla,9083,9123.9,-0.450291754,,12.912953,100.867541,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9131832,100.863487,6/15/2026,Winning,Pattaya,1597423,Unique Regency Pattaya,Independent,Otilla,5341,5104.38,4.430256506,,12.913114,100.863561,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9138575,100.784,6/15/2026,Losing,Pattaya,1828588,Pause Resort & Bar,,Otilla,8979,8980.87,-0.020826373,,12.91385746,100.7839966,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.91388,100.873283,6/15/2026,Losing,Pattaya,6489089,Luxurious Pattaya Apartment With Pool Access,,Otilla,7616,7716.56,-1.320378151,,12.91388,100.873285,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.913887,100.866394,6/15/2026,Losing,Pattaya,5030685,"Beverly Mountain Bay, Trademark Collection by Wyndham",,Otilla,7657,8275.79,-8.081363458,,12.913887,100.866396,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9139309,100.78315,6/15/2026,Losing,Pattaya,6474603,Virawan pool resort kohlarn,,Otilla,12152,12489.83,-2.780036208,,12.91411,100.78319,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9141617,100.870819,6/15/2026,Losing,Pattaya,1051275,Rita Resort And Residence,Independent,Otilla,7436,16725.46,-124.9254976,,12.914162,100.870821,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9142752,100.866821,6/15/2026,Losing,Pattaya,5460124,Argyle Apartments Pattaya,Independent,Otilla,4347,4690.46,-7.901081205,,12.914275,100.866819,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.914588,100.880249,6/15/2026,Losing,Pattaya,1667543,Orient House,,Otilla,3354,3618,-7.871198569,,12.91596,100.88003,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9147959,100.884972,6/15/2026,Losing,Pattaya,1843499,Nine Blue Residence,Independent,Otilla,2990,3067.26,-2.583946488,,12.914759,100.884652,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9148254,100.858505,6/15/2026,Losing,Pattaya,1271978,Birds and Bees Resort,Independent,Otilla,10686,10695.78,-0.091521617,,12.916782,100.857981,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.914856,100.858734,6/15/2026,Losing,Pattaya,1148833,Asia Pattaya Hotel,Independent,Otilla,7455,15002.61,-101.2422535,,12.914856,100.858734,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9150257,100.871582,6/15/2026,Losing,Pattaya,1445454,Harmony Inn,Independent,Otilla,5480,5951.76,-8.608759124,,12.915026,100.87158,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9150763,100.784828,6/15/2026,Losing,Pattaya,6616168,Amiigo Kohlarn,,Otilla,7097,7743.2,-9.105255742,,12.915453,100.785112,15-30 days,Friday,Sunday
2026-07-03,2026-07-05,100,12.9154062,100.91581,6/15/2026,Losing,Pattaya,1425528,Siwa House,Independent,Otilla,3834,3878.18,-1.152321335,,12.915321,100.915708,15-30 days,Friday,Sunday
